Scan,Quality,Angle,Distance
19,15,319.359375,2357.0
19,15,320.765625,2336.5
19,15,326.203125,2904.25
19,15,338.5,4471.25
19,15,339.90625,4435.5
19,15,341.296875,4423.25
19,15,342.6875,4447.25
19,10,345.453125,4475.5
20,15,113.796875,1440.5
20,15,115.203125,1425.25
20,15,126.078125,1761.0
20,15,132.890625,2106.25
20,15,134.28125,2129.75
20,15,135.65625,2110.0
20,15,137.03125,2086.25
20,15,138.40625,2066.25
20,15,139.796875,2046.75
20,15,141.234375,2019.25
20,15,142.625,1996.75
20,15,144.015625,1986.75
20,15,145.375,1976.0
20,15,146.796875,1963.5
20,15,148.171875,1954.75
20,15,149.578125,1946.75
20,15,150.953125,1940.0
20,15,152.3125,1932.0
20,15,153.75,1924.25
20,15,155.171875,1918.75
20,15,156.59375,1912.75
20,15,157.9375,1909.5
20,15,159.359375,1909.75
20,15,160.75,1908.0
20,15,162.109375,1907.25
20,15,163.484375,1910.5
20,15,168.703125,3773.0
20,15,202.484375,1667.75
20,15,203.890625,1622.5
20,15,205.328125,1581.5
20,15,206.703125,1545.5
20,15,208.140625,1510.5
20,15,209.5625,1476.5
20,15,210.953125,1446.5
20,15,212.3125,1417.25
20,15,213.78125,1389.5
20,15,215.171875,1368.0
20,15,216.59375,1347.75
20,15,217.953125,1323.25
20,15,228.578125,730.25
20,15,230.078125,719.25
20,15,231.40625,710.25
20,15,232.90625,702.25
20,15,234.234375,695.5
20,15,235.6875,690.25
20,15,237.203125,685.5
20,15,238.5625,681.75
20,15,239.875,677.5
20,15,241.28125,672.25
20,15,242.703125,668.25
20,15,244.171875,664.25
20,15,245.5,660.0
20,15,246.859375,658.0
20,15,248.3125,656.5
20,15,249.65625,654.75
20,15,251.078125,653.75
20,15,252.53125,653.25
20,15,254.03125,653.25
20,15,255.390625,653.5
20,15,256.796875,654.75
20,15,258.140625,656.25
20,15,259.53125,658.0
20,15,260.796875,660.5
20,15,262.203125,662.5
20,15,263.609375,665.25
20,15,264.953125,669.75
20,15,266.390625,675.0
20,15,267.78125,680.75
20,15,269.09375,685.5
20,15,270.5625,690.25
20,15,271.90625,695.5
20,15,273.28125,702.25
20,15,274.59375,710.25
20,15,275.984375,719.5
20,15,277.15625,728.25
20,15,278.578125,736.25
20,15,279.9375,745.25
20,15,281.328125,754.75
20,15,282.671875,766.25
20,15,283.96875,780.0
20,15,285.34375,793.5
20,15,286.703125,806.5
20,15,287.984375,821.5
20,15,289.390625,839.0
20,15,296.859375,1618.75
20,15,298.25,1657.75
20,15,299.640625,1703.5
20,15,301.015625,1756.0
20,15,303.734375,1872.0
20,15,314.703125,2424.25
20,15,316.078125,2422.75
20,15,317.484375,2389.75
20,15,318.84375,2363.5
20,15,320.25,2343.25
20,15,321.671875,2317.5
20,10,336.703125,4493.5
20,12,338.109375,4475.0
20,15,339.515625,4447.75
20,15,340.90625,4436.75
20,15,342.265625,4449.0
20,12,343.671875,4466.0
21,15,109.59375,1546.5
21,15,110.953125,1523.5
21,15,112.421875,1480.75
21,15,113.859375,1440.5
21,15,115.21875,1425.25
21,15,126.0625,1761.0
21,15,132.8125,2105.25
21,15,134.25,2129.25
21,15,135.59375,2109.75
21,15,137.03125,2086.25
21,15,138.40625,2066.0
21,15,139.78125,2046.5
21,15,141.1875,2022.5
21,15,142.578125,2000.25
21,15,143.96875,1986.5
21,15,145.34375,1978.5
21,15,146.71875,1965.75
21,15,148.125,1954.5
21,15,149.484375,1947.0
21,15,150.875,1940.25
21,15,152.25,1931.75
21,15,153.640625,1925.0
21,15,155.078125,1919.5
21,15,156.4375,1913.25
21,15,157.84375,1910.25
21,15,159.265625,1907.0
21,15,160.59375,1903.5
21,15,162.015625,1905.25
21,15,163.40625,1910.25
21,15,168.546875,3773.0
21,15,200.890625,1722.0
21,15,202.3125,1674.75
21,15,203.71875,1630.75
21,15,205.125,1586.25
21,15,206.5625,1547.25
21,15,207.96875,1512.25
21,15,209.40625,1478.5
21,15,210.8125,1449.0
21,15,212.15625,1420.75
21,15,213.5625,1393.0
21,15,215.0,1369.75
21,15,216.421875,1349.0
21,15,217.78125,1326.25
21,15,219.203125,1306.25
21,15,220.59375,1288.75
21,15,224.171875,772.75
21,15,228.40625,731.75
21,15,229.921875,720.75
21,15,231.1875,712.0
21,15,232.703125,704.25
21,15,234.0625,696.75
21,15,235.546875,691.25
21,15,236.828125,686.75
21,15,238.15625,682.25
21,15,239.671875,678.5
21,15,241.140625,673.75
21,15,242.53125,668.75
21,15,243.796875,664.75
21,15,245.25,661.25
21,15,246.703125,658.25
21,15,248.140625,656.5
21,15,249.453125,655.0
21,15,250.765625,653.75
21,15,252.21875,653.25
21,15,253.703125,653.25
21,15,254.921875,653.75
21,15,256.3125,654.5
21,15,257.765625,655.25
21,15,259.25,657.0
21,15,260.53125,659.0
21,15,261.828125,661.5
21,15,263.3125,665.5
21,15,264.578125,669.5
21,15,266.140625,674.0
21,15,267.5,679.5
21,15,268.8125,684.5
21,15,270.09375,688.75
21,15,271.4375,693.5
21,15,272.828125,700.25
21,15,274.1875,708.0
21,15,275.640625,717.0
21,15,276.921875,725.75
21,15,278.375,734.0
21,15,279.640625,743.5
21,15,280.984375,753.75
21,15,282.328125,764.5
21,15,283.71875,776.25
21,15,285.046875,790.25
21,15,286.421875,804.5
21,15,287.734375,819.0
21,15,289.046875,836.0
21,15,290.5,856.75
21,15,295.25,1573.25
21,15,296.59375,1611.5
21,15,297.953125,1653.25
21,15,299.34375,1693.75
21,15,303.40625,1861.75
21,15,304.765625,1919.75
21,15,315.734375,2400.25
21,15,317.125,2402.75
21,15,318.515625,2373.25
21,15,319.90625,2347.25
21,15,321.28125,2327.5
21,10,337.640625,4481.0
21,15,339.03125,4450.75
21,15,340.421875,4428.75
21,15,341.796875,4426.75
21,10,343.1875,4451.5
21,8,344.5625,4480.75
22,15,111.9375,1493.0
22,15,113.375,1452.75
22,15,114.75,1426.75
22,15,116.125,1435.75
22,15,121.53125,1586.0
22,15,133.796875,2130.5
22,15,135.15625,2115.75
22,15,136.546875,2093.75
22,15,137.953125,2072.75
22,15,139.328125,2055.25
22,15,140.765625,2031.5
22,15,142.109375,2006.75
22,15,143.546875,1991.0
22,15,144.9375,1978.0
22,15,146.328125,1966.5
22,15,147.6875,1958.25
22,15,149.09375,1948.75
22,15,150.484375,1940.75
22,15,151.8125,1934.25
22,15,153.234375,1928.5
22,15,154.65625,1921.0
22,15,156.015625,1913.25
22,15,157.40625,1912.75
22,15,158.78125,1911.25
22,15,160.15625,1909.75
22,15,161.546875,1910.0
22,15,162.921875,1911.5
22,15,168.140625,3702.75
22,15,175.09375,3371.0
22,15,197.625,1856.75
22,15,201.859375,1687.5
22,15,203.328125,1643.25
22,15,204.71875,1600.5
22,15,206.140625,1559.5
22,15,207.5625,1522.0
22,15,208.9375,1489.0
22,15,210.375,1459.25
22,15,211.765625,1428.0
22,15,213.125,1401.75
22,15,214.578125,1378.25
22,15,215.96875,1353.5
22,15,217.40625,1331.75
22,15,218.828125,1311.0
22,15,220.203125,1289.25
22,15,221.5625,1272.25
22,15,227.9375,734.5
22,15,229.40625,723.75
22,15,230.796875,715.25
22,15,232.171875,706.5
22,15,233.578125,699.0
22,15,235.0625,693.0
22,15,236.53125,687.75
22,15,237.890625,683.75
22,15,239.171875,680.75
22,15,240.59375,676.0
22,15,242.03125,670.0
22,15,243.515625,665.75
22,15,244.859375,662.25
22,15,246.328125,659.0
22,15,247.53125,656.5
22,15,249.078125,655.0
22,15,250.421875,653.75
22,15,251.828125,653.25
22,15,253.125,653.75
22,15,254.671875,653.5
22,15,255.953125,653.5
22,15,257.46875,655.25
22,15,258.796875,657.0
22,15,260.078125,659.0
22,15,261.453125,661.5
22,15,262.96875,664.25
22,15,264.25,667.75
22,15,265.59375,672.25
22,15,267.0625,679.25
22,15,268.453125,684.25
22,15,269.875,687.5
22,15,271.09375,692.75
22,15,272.609375,698.5
22,15,273.90625,705.75
22,15,275.203125,714.0
22,15,276.625,722.5
22,15,277.984375,731.5
22,15,279.21875,741.0
22,15,280.640625,750.75
22,15,282.0625,761.25
22,15,283.375,772.25
22,15,284.734375,785.0
22,15,286.125,799.25
22,15,287.359375,814.75
22,15,288.71875,830.75
22,15,290.078125,849.5
22,15,294.828125,1564.0
22,15,296.234375,1600.5
22,15,297.59375,1639.5
22,15,299.0,1681.75
22,15,300.375,1730.5
22,15,303.09375,1847.5
22,15,304.4375,1903.75
22,15,316.84375,2409.0
22,15,318.21875,2379.75
22,15,319.59375,2353.75
22,15,320.96875,2332.0
22,15,326.421875,2919.0
22,11,337.375,4485.75
22,15,338.765625,4466.25
22,14,342.921875,4463.5
22,12,344.3125,4479.5
22,9,347.09375,4485.25
23,15,113.546875,1444.75
23,15,114.953125,1424.75
23,15,134.0,2143.5
23,15,135.40625,2114.5
23,15,136.796875,2092.25
23,15,138.15625,2070.25
23,15,139.546875,2047.25
23,15,140.953125,2024.0
23,15,142.375,2002.5
23,15,143.75,1988.0
23,15,145.125,1976.5
23,15,146.5,1963.75
23,15,147.9375,1954.75
23,15,149.296875,1947.75
23,15,150.671875,1941.25
23,15,152.078125,1934.25
23,15,153.484375,1926.75
23,15,154.875,1920.25
23,15,156.21875,1912.75
23,15,157.609375,1910.25
23,15,159.03125,1911.0
23,15,160.375,1910.75
23,15,161.765625,1914.0
23,15,163.15625,1915.0
23,15,168.34375,3753.75
23,15,175.3125,3405.25
23,15,202.015625,1678.0
23,15,203.53125,1634.5
23,15,204.921875,1593.0
23,15,206.328125,1555.75
23,15,207.734375,1518.25
23,15,209.125,1484.5
23,15,210.5625,1454.5
23,15,211.96875,1424.25
23,15,213.390625,1397.75
23,15,214.8125,1374.25
23,15,216.15625,1351.5
23,15,217.625,1328.25
23,15,218.953125,1306.75
23,15,220.375,1287.0
23,15,228.234375,733.25
23,15,229.671875,722.0
23,15,231.0,713.75
23,15,232.421875,705.5
23,15,233.875,697.5
23,15,235.28125,691.75
23,15,236.6875,686.75
23,15,237.96875,682.5
23,15,239.5,679.5
23,15,240.921875,675.25
23,15,242.296875,669.5
23,15,243.6875,665.0
23,15,245.03125,662.0
23,15,246.5,658.75
23,15,247.8125,656.25
23,15,249.1875,655.25
23,15,250.6875,654.0
23,15,251.90625,653.25
23,15,253.34375,653.5
23,15,254.734375,654.25
23,15,256.0625,654.25
23,15,257.53125,655.25
23,15,258.890625,656.75
23,15,260.328125,658.75
23,15,261.6875,661.5
23,15,263.078125,664.5
23,15,264.453125,668.0
23,15,265.875,672.5
23,15,267.234375,679.25
23,15,268.46875,684.75
23,15,269.875,688.0
23,15,271.3125,692.5
23,15,272.75,698.75
23,15,274.09375,706.5
23,15,275.421875,715.0
23,15,276.734375,723.25
23,15,278.1875,732.0
23,15,279.390625,741.75
23,15,280.875,751.5
23,15,282.203125,762.25
23,15,283.5625,774.5
23,15,284.953125,787.75
23,15,286.28125,801.25
23,15,287.5625,815.75
23,15,288.875,832.5
23,15,293.734375,1533.5
23,15,295.09375,1565.75
23,15,296.40625,1605.75
23,15,297.796875,1650.5
23,15,299.203125,1691.75
23,15,300.515625,1737.75
23,15,303.265625,1853.25
23,15,315.609375,2392.0
23,15,316.96875,2404.0
23,15,318.359375,2373.75
23,15,319.75,2348.5
23,15,321.171875,2328.5
23,8,336.203125,4494.25
23,11,337.59375,4480.25
23,15,338.984375,4446.75
23,15,340.390625,4384.5
23,15,341.78125,4385.75
23,12,343.171875,4452.0
23,8,344.546875,4480.75
24,15,112.6875,1469.5
24,15,114.109375,1433.5
24,15,115.421875,1426.75
24,15,122.265625,1611.5
24,15,131.796875,2049.25
24,15,133.203125,2107.75
24,15,134.5625,2122.25
24,15,135.96875,2098.75
24,15,137.390625,2078.25
24,15,138.796875,2058.25
24,15,140.203125,2033.5
24,15,141.5625,2012.0
24,15,142.96875,1994.75
24,15,144.359375,1983.25
24,15,145.75,1973.0
24,15,147.171875,1961.5
24,15,148.546875,1952.75
24,15,149.90625,1945.5
24,15,151.296875,1939.0
24,15,152.734375,1932.5
24,15,154.078125,1926.25
24,15,155.5,1921.75
24,15,156.875,1916.25
24,15,158.234375,1906.5
24,15,159.65625,1904.25
24,15,161.0,1907.0
24,15,162.421875,1910.0
24,8,168.984375,3754.75
24,15,201.359375,1705.5
24,15,202.734375,1659.5
24,15,204.171875,1616.75
24,15,205.625,1575.5
24,15,207.0625,1537.75
24,15,208.4375,1500.75
24,15,209.8125,1470.0
24,15,211.21875,1441.25
24,15,212.703125,1411.0
24,15,214.09375,1384.25
24,15,215.515625,1361.5
24,15,216.890625,1341.25
24,15,218.328125,1318.25
24,15,225.28125,1236.0
24,15,228.90625,727.25
24,15,230.296875,717.0
24,15,231.875,709.0
24,15,233.25,701.25
24,15,234.59375,694.0
24,15,235.921875,689.5
24,15,237.453125,685.75
24,15,238.875,680.5
24,15,240.21875,676.5
24,15,241.625,672.0
24,15,242.90625,667.25
24,15,244.390625,663.75
24,15,245.78125,660.25
24,15,247.21875,657.5
24,15,248.515625,655.5
24,15,249.984375,654.0
24,15,251.46875,653.5
24,15,252.75,653.5
24,15,254.265625,653.25
24,15,255.515625,653.5
24,15,256.828125,655.25
24,15,258.25,656.75
24,15,259.609375,658.0
24,15,261.03125,660.25
24,15,262.546875,662.5
24,15,263.796875,666.25
24,15,265.203125,670.25
24,15,266.484375,675.75
24,15,267.875,681.5
24,15,269.328125,685.5
24,15,270.640625,690.5
24,15,272.03125,695.75
24,15,273.4375,703.0
24,15,274.71875,711.25
24,15,276.140625,720.0
24,15,277.5,728.75
24,15,278.734375,736.75
24,15,280.078125,747.0
24,15,281.609375,757.5
24,15,282.890625,767.75
24,15,284.203125,781.25
24,15,285.515625,795.75
24,15,286.984375,808.75
24,15,288.203125,823.5
24,15,289.59375,843.5
24,15,294.40625,1555.0
24,15,295.78125,1588.75
24,15,297.078125,1626.5
24,15,298.4375,1667.0
24,15,302.703125,1830.75
24,15,316.40625,2418.0
24,15,317.8125,2382.75
24,15,319.1875,2354.5
24,15,320.59375,2334.25
24,15,326.046875,2901.25
24,15,338.40625,4474.75
24,15,339.796875,4434.0
24,15,341.1875,4427.25
24,15,342.5625,4454.25
24,9,345.375,4480.0
25,15,111.90625,1493.0
25,15,113.328125,1452.5
25,15,114.71875,1426.75
25,15,116.0625,1436.0
25,15,121.5,1584.5
25,15,133.765625,2130.5
25,15,135.140625,2115.75
25,15,136.546875,2094.25
25,15,137.96875,2072.75
25,15,139.375,2055.0
25,15,140.765625,2031.5
25,15,142.171875,2006.5
25,15,143.546875,1990.25
25,15,144.890625,1977.5
25,15,146.3125,1966.5
25,15,147.6875,1958.25
25,15,149.109375,1948.5
25,15,150.46875,1940.75
25,15,151.84375,1933.0
25,15,153.265625,1927.5
25,15,154.671875,1921.25
25,15,156.0625,1913.0
25,15,157.484375,1911.5
25,15,158.890625,1910.25
25,15,160.21875,1909.75
25,15,161.65625,1909.25
25,15,163.015625,1910.5
25,15,168.203125,3705.5
25,15,175.1875,3387.25
25,15,197.703125,1856.25
25,15,201.953125,1686.75
25,15,203.40625,1639.25
25,15,204.796875,1594.25
25,15,206.203125,1557.0
25,15,207.625,1522.0
25,15,209.0625,1487.0
25,15,210.484375,1455.0
25,15,211.84375,1426.0
25,15,213.296875,1400.5
25,15,214.640625,1375.75
25,15,216.046875,1352.5
25,15,217.4375,1331.5
25,15,218.90625,1309.0
25,15,220.28125,1287.0
25,15,223.875,766.75
25,15,228.109375,733.75
25,15,229.546875,722.0
25,15,231.078125,713.75
25,15,232.359375,705.5
25,15,233.734375,698.0
25,15,235.1875,692.25
25,15,236.671875,686.75
25,15,237.9375,682.5
25,15,239.5,679.5
25,15,240.796875,675.25
25,15,242.296875,669.5
25,15,243.75,665.0
25,15,245.03125,662.0
25,15,246.546875,658.75
25,15,247.859375,656.25
25,15,249.28125,655.25
25,15,250.6875,654.0
25,15,252.0625,653.25
25,15,253.3125,653.25
25,15,254.890625,654.0
25,15,256.1875,654.25
25,15,257.625,655.25
25,15,259.0,656.75
25,15,260.296875,658.75
25,15,261.640625,661.5
25,15,263.140625,665.0
25,15,264.375,668.25
25,15,265.90625,672.5
25,15,267.125,678.75
25,15,268.625,684.25
25,15,269.984375,688.0
25,15,271.34375,692.5
25,15,272.6875,699.75
25,15,274.0,707.5
25,15,275.390625,715.0
25,15,276.703125,723.25
25,15,278.15625,732.25
25,15,279.421875,741.75
25,15,280.828125,751.75
25,15,282.21875,762.5
25,15,283.59375,774.5
25,15,284.9375,787.5
25,15,286.171875,801.25
25,15,287.59375,815.75
25,15,288.9375,832.5
25,15,293.71875,1533.75
25,15,295.046875,1566.25
25,15,296.40625,1606.0
25,15,297.765625,1650.25
25,15,299.234375,1692.75
25,15,300.59375,1739.0
25,15,303.28125,1853.25
25,15,315.65625,2392.75
25,15,317.03125,2403.75
25,15,318.421875,2373.25
25,15,319.828125,2348.25
25,15,321.21875,2327.75
25,15,337.71875,4481.0
25,15,339.140625,4448.0
25,11,343.296875,4447.75
25,8,344.6875,4483.5
26,15,111.703125,1497.5
26,15,113.125,1457.0
26,15,114.546875,1425.0
26,15,115.875,1427.25
26,15,121.296875,1579.25
26,11,122.71875,1623.75
26,15,133.53125,2119.75
26,15,134.9375,2118.75
26,15,136.34375,2096.25
26,15,137.703125,2075.75
26,15,139.109375,2057.25
26,15,140.515625,2031.5
26,15,141.890625,2009.25
26,15,143.28125,1993.75
26,15,144.6875,1980.75
26,15,146.046875,1970.5
26,15,147.40625,1960.5
26,15,148.828125,1950.5
26,15,150.234375,1941.75
26,15,151.59375,1935.0
26,15,152.984375,1929.0
26,15,154.390625,1919.5
26,15,155.796875,1913.0
26,15,157.15625,1912.75
26,15,158.59375,1910.0
26,15,159.984375,1908.0
26,15,161.34375,1909.25
26,15,162.734375,1910.5
26,15,201.6875,1694.5
26,15,203.078125,1650.25
26,15,204.4375,1607.75
26,15,205.875,1566.75
26,15,207.265625,1529.5
26,15,208.671875,1496.5
26,15,210.125,1465.5
26,15,211.5,1437.0
26,15,212.9375,1410.25
26,15,214.359375,1383.0
26,15,215.6875,1357.75
26,15,217.15625,1336.0
26,15,218.578125,1314.75
26,15,227.671875,738.75
26,15,229.125,725.5
26,15,230.609375,715.75
26,15,232.046875,707.25
26,15,233.359375,700.25
26,15,234.828125,693.5
26,15,236.25,688.0
26,15,237.671875,684.25
26,15,239.03125,681.25
26,15,240.40625,677.0
26,15,241.78125,671.5
26,15,243.21875,667.0
26,15,244.515625,663.25
26,15,245.921875,659.5
26,15,247.453125,657.0
26,15,248.71875,655.5
26,15,250.21875,654.5
26,15,251.546875,653.75
26,15,253.109375,653.75
26,15,254.515625,653.5
26,15,255.78125,653.75
26,15,257.109375,655.5
26,15,258.5625,656.75
26,15,260.0,658.5
26,15,261.296875,660.75
26,15,262.765625,663.25
26,15,264.125,666.75
26,15,265.515625,671.5
26,15,266.875,678.0
26,15,268.25,683.0
26,15,269.640625,686.75
26,15,271.046875,691.75
26,15,272.40625,697.0
26,15,273.625,704.25
26,15,274.96875,713.25
26,15,276.359375,721.5
26,15,277.71875,730.25
26,15,279.0625,739.5
26,15,280.515625,749.0
26,15,281.828125,760.0
26,15,283.1875,771.5
26,15,284.578125,783.75
26,15,285.875,798.25
26,15,287.25,813.25
26,15,288.53125,827.25
26,15,289.875,845.5
26,15,294.671875,1557.0
26,15,296.0,1594.0
26,15,297.359375,1634.0
26,15,298.78125,1674.75
26,15,302.875,1838.5
26,15,316.609375,2417.5
26,15,318.0,2385.25
26,15,319.390625,2357.25
26,15,320.75,2336.75
26,15,326.25,2907.5
26,15,338.625,4464.25
26,15,340.015625,4434.0
26,15,341.390625,4420.25
26,12,342.78125,4446.25
26,7,345.578125,4484.5
27,15,114.015625,1433.5
27,15,115.359375,1423.75
27,15,118.265625,1260.25
27,15,133.0625,2109.5
27,15,134.421875,2127.5
27,15,135.8125,2104.25
27,15,137.234375,2080.75
27,15,138.625,2063.25
27,15,140.03125,2039.75
27,15,141.40625,2015.25
27,15,142.796875,1998.25
27,15,144.1875,1983.75
27,15,145.59375,1973.75
27,15,146.953125,1963.0
27,15,148.359375,1954.25
27,15,149.734375,1947.75
27,15,151.125,1940.5
27,15,152.515625,1934.5
27,15,153.90625,1927.75
27,15,155.265625,1920.75
27,15,156.6875,1913.75
27,15,158.046875,1912.5
27,15,159.4375,1909.25
27,15,160.796875,1905.25
27,15,162.21875,1906.5
27,15,168.78125,3760.5
27,15,202.59375,1664.25
27,15,204.0,1622.0
27,15,205.453125,1580.0
27,15,206.84375,1542.0
27,15,208.28125,1506.5
27,15,209.6875,1474.5
27,15,211.0625,1444.25
27,15,212.46875,1414.0
27,15,213.859375,1386.0
27,15,215.296875,1364.0
27,15,216.71875,1344.0
27,15,218.09375,1319.75
27,15,228.8125,728.5
27,15,230.21875,718.25
27,15,231.625,710.0
27,15,233.046875,701.75
27,15,234.375,694.5
27,15,235.8125,689.75
27,15,237.21875,685.5
27,15,238.546875,681.5
27,15,239.96875,677.25
27,15,241.34375,672.25
27,15,242.875,668.0
27,15,244.265625,664.0
27,15,245.703125,660.0
27,15,246.984375,657.75
27,15,248.390625,656.0
27,15,249.921875,654.5
27,15,251.234375,653.5
27,15,252.515625,653.0
27,15,254.0625,653.25
27,15,255.34375,653.75
27,15,256.78125,654.75
27,15,258.0625,656.25
27,15,259.546875,657.75
27,15,260.921875,660.25
27,15,262.265625,662.5
27,15,263.5625,665.75
27,15,265.109375,670.25
27,15,266.484375,674.75
27,15,267.859375,680.5
27,15,269.15625,685.5
27,15,270.421875,690.25
27,15,271.84375,695.25
27,15,273.234375,702.0
27,15,274.59375,710.25
27,15,275.984375,719.5
27,15,277.296875,728.75
27,15,278.671875,736.5
27,15,279.984375,746.0
27,15,281.46875,756.75
27,15,282.84375,767.75
27,15,284.203125,780.5
27,15,285.421875,794.25
27,15,286.796875,807.75
27,15,288.234375,822.25
27,15,289.546875,840.5
27,15,294.34375,1552.5
27,15,295.640625,1584.5
27,15,297.03125,1624.0
27,15,298.421875,1664.75
27,15,299.8125,1710.5
27,15,301.203125,1762.25
27,15,302.515625,1818.0
27,15,316.265625,2419.0
27,15,317.65625,2385.75
27,15,319.046875,2359.0
27,15,320.453125,2339.0
27,15,321.84375,2314.0
27,13,338.203125,4478.5
27,15,339.609375,4447.0
27,15,340.984375,4430.75
27,15,342.375,4446.25
27,9,343.75,4473.25
27,7,345.15625,4494.5
28,15,113.703125,1443.25
28,15,115.0625,1424.0
28,15,134.15625,2129.25
28,15,135.546875,2109.25
28,15,136.953125,2085.75
28,15,138.328125,2065.75
28,15,139.75,2046.75
28,15,141.125,2023.25
28,15,142.546875,2000.5
28,15,143.9375,1986.25
28,15,145.34375,1978.25
28,15,146.6875,1966.0
28,15,148.125,1954.75
28,15,149.515625,1947.0
28,15,150.875,1940.25
28,15,152.296875,1930.25
28,15,153.65625,1922.75
28,15,155.015625,1918.75
28,15,156.421875,1913.25
28,15,157.8125,1910.0
28,15,159.203125,1906.25
28,15,160.578125,1903.0
28,15,161.984375,1906.5
28,15,163.375,1910.5
28,15,168.546875,3776.75
28,15,202.3125,1672.75
28,15,203.78125,1628.25
28,15,205.21875,1586.0
28,15,206.59375,1547.5
28,15,208.015625,1512.0
28,15,209.40625,1478.75
28,15,210.84375,1447.75
28,15,212.21875,1418.25
28,15,213.65625,1391.0
28,15,215.03125,1369.0
28,15,216.4375,1348.5
28,15,217.859375,1325.0
28,10,219.25,1313.5
28,15,220.6875,1296.5
28,15,228.5625,730.25
28,15,229.9375,720.0
28,15,231.375,710.75
28,15,232.859375,702.25
28,15,234.265625,695.5
28,15,235.671875,690.5
28,15,237.0,686.25
28,15,238.375,682.25
28,15,239.8125,678.25
28,15,241.296875,673.0
28,15,242.625,668.25
28,15,244.03125,664.0
28,15,245.375,660.0
28,15,246.890625,657.75
28,15,248.1875,656.25
28,15,249.578125,654.75
28,15,250.96875,654.25
28,15,252.46875,654.25
28,15,253.703125,653.5
28,15,255.21875,653.5
28,15,256.484375,654.25
28,15,257.875,655.5
28,15,259.4375,657.75
28,15,260.796875,659.5
28,15,262.1875,661.75
28,15,263.484375,665.5
28,15,264.9375,669.5
28,15,266.3125,674.25
28,15,267.5625,680.0
28,15,268.984375,685.25
28,15,270.28125,689.5
28,15,271.765625,694.25
28,15,273.0,700.75
28,15,274.390625,709.25
28,15,275.921875,718.25
28,15,277.09375,727.25
28,15,278.484375,735.5
28,15,279.890625,744.25
28,15,281.25,754.5
28,15,282.5,765.75
28,15,284.015625,778.25
28,15,285.296875,792.25
28,15,286.703125,806.25
28,15,288.046875,821.0
28,15,289.34375,838.75
28,15,296.875,1619.0
28,15,298.203125,1658.0
28,15,299.65625,1704.5
28,15,301.03125,1757.5
28,15,303.75,1873.25
28,15,316.171875,2423.0
28,15,317.53125,2388.0
28,15,318.953125,2360.5
28,15,320.328125,2342.5
28,15,321.734375,2317.75
28,15,338.171875,4479.0
28,15,339.546875,4447.0
28,15,340.953125,4438.5
28,15,342.34375,4453.75
28,12,343.734375,4473.0
28,8,345.140625,4493.25
29,15,107.984375,1624.75
29,15,110.78125,1529.0
29,15,113.609375,1443.0
29,15,115.0,1424.25
29,15,134.140625,2131.75
29,15,135.53125,2111.25
29,15,136.921875,2085.0
29,15,138.34375,2065.75
29,15,139.75,2047.0
29,15,141.09375,2023.0
29,15,142.546875,2001.0
29,15,143.9375,1987.0
29,15,145.328125,1978.5
29,15,146.6875,1966.0
29,15,148.078125,1954.25
29,15,149.46875,1947.0
29,15,150.859375,1940.75
29,15,152.265625,1930.75
29,15,153.65625,1923.5
29,15,155.03125,1919.5
29,15,156.4375,1913.75
29,15,157.828125,1910.75
29,15,159.234375,1906.75
29,15,160.609375,1902.75
29,15,161.984375,1906.75
29,15,163.375,1910.5
29,15,168.546875,3776.25
29,15,202.265625,1673.5
29,15,203.734375,1628.75
29,15,205.109375,1588.75
29,15,206.5,1550.25
29,15,207.96875,1512.5
29,15,209.359375,1478.75
29,15,210.75,1448.75
29,15,212.109375,1419.75
29,15,213.5625,1391.75
29,15,214.921875,1369.5
29,15,216.359375,1349.25
29,15,217.734375,1326.25
29,15,219.21875,1304.5
29,15,220.59375,1287.0
29,15,224.0,772.5
29,15,228.375,731.75
29,15,229.921875,720.75
29,15,231.21875,712.0
29,15,232.6875,704.0
29,15,234.046875,696.5
29,15,235.5625,691.0
29,15,236.921875,686.25
29,15,238.1875,682.25
29,15,239.703125,678.25
29,15,241.140625,673.5
29,15,242.59375,668.75
29,15,243.8125,664.75
29,15,245.375,660.75
29,15,246.78125,657.75
29,15,247.984375,656.5
29,15,249.4375,655.25
29,15,250.96875,653.75
29,15,252.3125,653.25
29,15,253.578125,653.0
29,15,254.96875,653.5
29,15,256.453125,654.25
29,15,257.78125,655.25
29,15,259.109375,657.25
29,15,260.578125,659.0
29,15,261.9375,661.5
29,15,263.25,665.25
29,15,264.625,669.5
29,15,266.15625,674.25
29,15,267.546875,679.5
29,15,268.78125,684.75
29,15,270.25,689.25
29,15,271.640625,693.75
29,15,272.875,700.0
29,15,274.328125,708.25
29,15,275.671875,717.25
29,15,276.875,726.0
29,15,278.390625,734.0
29,15,279.71875,743.5
29,15,280.984375,753.75
29,15,282.453125,764.5
29,15,283.734375,776.5
29,15,285.015625,790.25
29,15,286.46875,804.75
29,15,287.75,819.5
29,15,289.09375,836.5
29,15,295.296875,1573.75
29,15,296.640625,1611.75
29,15,298.0,1655.0
29,15,299.421875,1699.25
29,15,302.171875,1806.25
29,15,303.515625,1862.5
29,15,306.234375,1994.0
29,15,314.46875,2413.25
29,15,315.859375,2427.0
29,15,317.265625,2393.25
29,15,318.640625,2366.0
29,15,320.046875,2348.25
29,15,321.4375,2321.75
